id,codigo,descripcion
catalogos.cie2574,G452,G452 SINDROMES ARTERIALES PRECEREBRALES BILATERALES Y MULTIPLES
catalogos.cie2575,G453,G453 AMAUROSIS FUGAZ
catalogos.cie2576,G454,G454 AMNESIA GLOBAL TRANSITORIA
catalogos.cie2577,G458,G458 OTRAS ISQUEMIAS CEREBRALES TRANSITORIAS Y SINDROMES AFINES
catalogos.cie2578,G459,"G459 ISQUEMIA CEREBRAL TRANSITORIA, SIN OTRA ESPECIFICACION"
catalogos.cie2579,G460*,G460* CEREBRAL MEDIA (I66.0†)
catalogos.cie2580,G461*,G461* SINDROME DE LA ARTERIA CEREBRAL ANTERIOR (I66.1†)
catalogos.cie2581,G462*,G462* SINDROME DE LA ARTERIA CEREBRAL POSTERIOR (I66.2†)
catalogos.cie2582,G463*,G463* SINDROMES APOPLETICOS DEL TALLO ENCEFALICO (I60-I67†)
catalogos.cie2583,G464*,G464* SINDROME DE INFARTO CEREBELOSO (I60-I67†)
catalogos.cie2584,G465*,G465* SINDROME LACUNAR MOTOR PURO (I60-I67†)
catalogos.cie2585,G466*,G466* SINDROME LACUNAR SENSORIAL PURO (I60-I67†)
catalogos.cie2586,G467*,G467* OTROS SINDROMES LACUNARES (I60-I67†)
catalogos.cie2587,G468*,G468* OTROS SINDROMES VASCULARES ENCEFALICOS EN ENFERMEDADES CEREBROVASCULARES (I60-I67†)
catalogos.cie2588,G470,G470 TRASTORNOS DEL INICIO Y DEL MANTENIMIENTO DEL SUEÑO [INSOMNIOS]
catalogos.cie2589,G471,G471 TRASTORNOS DE SOMNOLENCIA EXCESIVA [HIPERSOMNIOS]
catalogos.cie2590,G472,G472 TRASTORNOS DEL RITMO NICTAMERAL
catalogos.cie2591,G473,G473 APNEA DEL SUEÑO
catalogos.cie2592,G474,G474 NARCOLEPSIA Y CATAPLEXIA
catalogos.cie2593,G478,G478 OTROS TRASTORNOS DEL SUEÑO
catalogos.cie2594,G479,"G479 TRASTORNO DEL SUEÑO, NO ESPECIFICADO"
catalogos.cie2595,G500,G500 NEURALGIA DEL TRIGEMINO
catalogos.cie2596,G501,G501 DOLOR FACIAL ATIPICO
catalogos.cie2597,G508,G508 OTROS TRASTORNOS DEL TRIGEMINO
catalogos.cie2598,G509,"G509 TRASTORNOS DEL TRIGEMINO, NO ESPECIFICADO"
catalogos.cie2599,G510,G510 PARALISIS DE BELL
catalogos.cie2600,G511,G511 GANGLIONITIS GENICULADA
catalogos.cie2601,G512,G512 SINDROME DE MELKERSSON
catalogos.cie2602,G513,G513 ESPASMO HEMIFACIAL CLONICO
catalogos.cie2603,G514,G514 MIOQUIMIA FACIAL
catalogos.cie2604,G518,G518 OTROS TRASTORNOS DEL NERVIO FACIAL
catalogos.cie2605,G519,"G519 TRASTORNOS DEL NERVIO FACIAL, NO ESPECIFICADO"
catalogos.cie2606,G520,G520 TRASTORNOS DEL NERVIO OLFATORIO
catalogos.cie2607,G521,G521 TRASTORNOS DEL NERVIO GLOSOFARINGEO
catalogos.cie2608,G522,G522 TRASTORNOS DEL NERVIO VAGO
catalogos.cie2609,G523,G523 TRASTORNOS DEL NERVIO HIPOGLOSO
catalogos.cie2610,G527,G527 TRASTORNOS DE MULTIPLES NERVIOS CRANEALES
catalogos.cie2611,G528,G528 TRASTORNOS DE OTROS NERVIOS CRANEALES ESPECIFICADOS
catalogos.cie2612,G529,"G529 TRASTORNO DE NERVIO CRANEAL, NO ESPECIFICADO"
catalogos.cie2613,G530*,G530* NEURALGIA POSTHERPES ZOSTER (B02.2†)
catalogos.cie2614,G531*,G531* PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE (A00-B99†)
catalogos.cie2615,G532*,"G532* PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES, EN LA SARCOIDOSIS (D86.8†)"
catalogos.cie2616,G533*,"G533* PARALISIS MULTIPLE DE LOS NERVIOS CRANEALES, EN ENFERMEDADES NEOPLASICAS (C00-D48†)"
catalogos.cie2617,G538*,G538* OTROS TRASTORNOS DE LOS NERVIOS CRANEALES EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2618,G540,G540 TRASTORNOS DEL PLEXO BRAQUIAL
catalogos.cie2619,G541,G541 TRASTORNOS DEL PLEXO LUMBOSACRO
catalogos.cie2620,G542,"G542 TRASTORNOS DE LA RAIZ CERVICAL, NO CLASIFICADOS EN OTRA PARTE"
catalogos.cie2621,G543,"G543 TRASTORNOS DE LA RAIZ TORACICA, NO CLASIFICADOS EN OTRA PARTE"
catalogos.cie2622,G544,"G544 TRASTORNOS DE LA RAIZ LUMBOSACRA, NO CLASIFICADOS EN OTRA PARTE"
catalogos.cie2623,G545,G545 AMIOTROFIA NEURALGICA
catalogos.cie2624,G546,G546 SINDROME DEL MIEMBRO FANTASMA CON DOLOR
catalogos.cie2625,G547,G547 SINDROME DEL MIEMBRO FANTASMA SIN DOLOR
catalogos.cie2626,G548,G548 OTROS TRASTORNOS DE LAS RAICES Y PLEXOS NERVIOSOS
catalogos.cie2627,G549,"G549 TRASTORNO DE LA RAIZ Y PLEXOS NERVIOSOS, NO ESPECIFICADO"
catalogos.cie2628,G550*,G550* COMPRESIONES DE LAS RAICES Y PLEXOS NERVIOSOS EN ENFERMEDADES NEOPLASICAS (C00-D48†)
catalogos.cie2629,G551*,G551* COMPRESIONES DE LAS RAICES Y PLEXOS NERVIOSOS EN TRASTORNOS DE LOS DISCOS INTERVERTEBRALES (M50-M51†)
catalogos.cie2630,G552*,G552* COMPRESIONES DE LAS RAICES Y PLEXOS NERVIOSOS EN LA ESPONDILOSIS (M47.-†)
catalogos.cie2631,G553*,"G553* COMPRESIONES DE LAS RAICES Y PLEXOS NERVIOSOS EN OTRAS DORSOPATIAS (M45-M46†, M48.-†, M53-M54†)"
catalogos.cie2632,G558*,G558* COMPRESIONES DE LAS RAICES Y PLEXOS NERVIOSOS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2633,G560,G560 SINDROME DEL TUNEL CARPIANO
catalogos.cie2634,G561,G561 OTRAS LESIONES DEL NERVIO MEDIANO
catalogos.cie2635,G562,G562 LESION DEL NERVIO CUBITAL
catalogos.cie2636,G563,G563 LESION DEL NERVIO RADIAL
catalogos.cie2637,G564,G564 CAUSALGIA
catalogos.cie2638,G568,G568 OTRAS MONONEUROPATIAS DEL MIEMBRO SUPERIOR
catalogos.cie2639,G569,G569 MONONEUROPATIA DEL MIEMBRO SUPERIOR SIN OTRA ESPECIFICACION
catalogos.cie2640,G570,G570 LESION DEL NERVIO CIATICO
catalogos.cie2641,G571,G571 MERALGIA PARESTESICA
catalogos.cie2642,G572,G572 LESION DEL NERVIO CRURAL
catalogos.cie2643,G573,G573 LESION DEL NERVIO CIATICO POPLITEO EXTERNO
catalogos.cie2644,G574,G574 LESION DEL NERVIO CIATICO POPLITEO INTERNO
catalogos.cie2645,G575,G575 SINDROME DEL TUNEL CALCANEO
catalogos.cie2646,G576,G576 LESION DEL NERVIO PLANTAR
catalogos.cie2647,G578,G578 OTRAS MONONEUROPATIAS DEL MIEMBRO INFERIOR
catalogos.cie2648,G579,"G579 MONONEUROPATIA DEL MIEMBRO INFERIOR, SIN OTRA ESPECIFICACION"
catalogos.cie2649,G580,G580 NEUROPATIA INTERCOSTAL
catalogos.cie2650,G587,G587 MONONEURITIS MULTIPLE
catalogos.cie2651,G588,G588 OTRAS MONONEUROPATIAS ESPECIFICADAS
catalogos.cie2652,G589,"G589 MONONEUROPATIA, NO ESPECIFICADA"
catalogos.cie2653,G590*,G590* MONONEUROPATIA DIABETICA (E10-E14† COMO CUARTO CARACTER COMUN .4)
catalogos.cie2654,G598*,G598* OTRAS MONONEUROPATIAS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2655,G600,G600 NEUROPTIA HEREDITARIA MOTORA Y SENSORIAL
catalogos.cie2656,G601,G601 ENFERMEDAD DE REFSUM
catalogos.cie2657,G602,G602 NEUROPATIA ASOCIADA CON ATAXIA HEREDITARIA
catalogos.cie2658,G603,G603 NEUROPATIA PROGRESIVA IDIOPATICA
catalogos.cie2659,G608,G608 OTRAS NEUROPATIAS HEREDITARIAS E IDIOPATICAS
catalogos.cie2660,G609,"G609 NEUROPATIA HEREDITARIA E IDIOPATICA, SIN OTRA ESPECIFICACION"
catalogos.cie2661,G610,G610 SINDROME DE GUILLAIN-BARRE
catalogos.cie2662,G611,G611 NEUROPATIA AL SUERO
catalogos.cie2663,G618,G618 OTRAS POLINEUROPATIAS INFLAMATORIAS
catalogos.cie2664,G619,"G619 POLINEUROPATIA INFLAMATORIA, NO ESPECIFICADA"
catalogos.cie2665,G620,G620 POLINEUROPATIA INDUCIDA POR DROGAS
catalogos.cie2666,G621,G621 POLINEUROPATIA ALCOHOLICA
catalogos.cie2667,G622,G622 POLINEUROPATIA DEBIDA A OTRO AGENTE TOXICO
catalogos.cie2668,G628,G628 OTRAS POLINEUROPATIAS ESPECIFICADAS
catalogos.cie2669,G629,"G629 POLINEUROPATIA, NO ESPECIFICADA"
catalogos.cie2670,G630*,G630* POLINEUROPATIA EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE
catalogos.cie2671,G631*,G631* POLINEUROPATIA EN ENFERMEDAD NEOPLASICA (C00-D48†)
catalogos.cie2672,G632*,G632* POLINEUROPATIA DIABETICA (E10-E14† CON CUARTO CARACTER COMUN .4)
catalogos.cie2673,G633*,"G633* POLINEUROPATIA EN OTRAS ENFERMEDADES ENDOCRINAS Y METABOLICAS (E00-E07†, E15-E16†, E20-E34†, E70-E89†)"
catalogos.cie2674,G634*,G634* POLINEUROPATIA EN DEFICIENCIA NUTRICIONAL (E40-E64†)
catalogos.cie2675,G635*,G635* POLINEUROPATIA EN TRASTORNOS DEL TEJIDO CONECTIVO SISTEMICO (M30-M35†)
catalogos.cie2676,G636*,"G636* POLINEUROPATIA EN OTROS TRASTORNOS OSTEOMUSCULARES (M00-M25†, M40-M96†)"
catalogos.cie2677,G638*,G638* POLINEUROPATIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2678,G64,G64 OTROS TRASTORNOS DEL SISTEMA NERVIOSO PERIFERICO
catalogos.cie2679,G700,G700 MIASTENIA GRAVIS
catalogos.cie2680,G701,G701 TRASTORNOS TOXICOS NEUROMUSCULARES
catalogos.cie2681,G702,G702 MIASTENIA CONGENITA O DEL DESARROLLO
catalogos.cie2682,G708,G708 OTROS TRASTORNOS NEUROMUSCULARES ESPECIFICADOS
catalogos.cie2683,G709,"G709 TRASTORNO NEUROMUSCULAR, NO ESPECIFICADO"
catalogos.cie2684,G710,G710 DISTROFIA MUSCULAR
catalogos.cie2685,G711,G711 TRASTORNOS MIOTONICOS
catalogos.cie2686,G712,G712 MIOPATIAS CONGENITAS
catalogos.cie2687,G713,"G713 MIOPATIA MITOCONDRICA, NO CLASIFICADA EN OTRA PARTE"
catalogos.cie2688,G718,G718 OTROS TRASTORNOS PRIMARIOS DE LOS MUSCULOS
catalogos.cie2689,G719,"G719 TRASTORNO PRIMARIO DEL MUSCULO, TIPO NO ESPECIFICADO"
catalogos.cie2690,G720,G720 MIOPATIA INDUCIDA POR DROGAS
catalogos.cie2691,G721,G721 MIOPATIA ALCOHOLICA
catalogos.cie2692,G722,G722 MIOPATIA DEBIDA A OTROS AGENTES TOXICOS
catalogos.cie2693,G723,G723 PARALISIS PERIODICA
catalogos.cie2694,G724,"G724 MIOPATIA INFLAMATORIA, NO CLASIFICADA EN OTRA PARTE"
catalogos.cie2695,G728,G728 OTRAS MIOPATIAS ESPECIFICADAS
catalogos.cie2696,G729,"G729 MIOPATIA, NO ESPECIFICADA"
catalogos.cie2697,G730*,G730* SINDROMES MIASTENICOS EN ENFERMEDADES ENDOCRINAS
catalogos.cie2698,G731*,G731* SINDROME DE EATON-LAMBERT (C80†)
catalogos.cie2699,G732*,G732* OTROS SINDROMES MIASTENICOS EN ENFERMEDAD NEOPLASICA (C00-D48†)
catalogos.cie2700,G733*,G733* SINDROMES MIASTENICOS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2701,G734*,G734* MIOPATIA EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE
catalogos.cie2702,G735*,G735* MIOPATIA EN ENFERMEDADES ENDOCRINAS
catalogos.cie2703,G736*,G736* MIOPATIA EN ENFERMEDADES METABOLICAS
catalogos.cie2704,G737*,G737* MIOPATIA EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2705,G800,G800 PARALISIS CEREBRAL ESPASTICA
catalogos.cie2706,G801,G801 DIPLEJIA ESPASTICA
catalogos.cie2707,G802,G802 HEMIPLEJIA INFANTIL
catalogos.cie2708,G803,G803 PARALISIS CEREBRAL DISCINETICA
catalogos.cie2709,G804,G804 PARALISIS CEREBRAL ATAXICA
catalogos.cie2710,G808,G808 OTROS TIPOS DE PARALISIS CEREBRAL INFANTIL
catalogos.cie2711,G809,"G809 PARALISIS CEREBRAL INFANTIL, SIN OTRA ESPECIFICACION"
catalogos.cie2712,G810,G810 HEMIPLEJIA FLACIDA
catalogos.cie2713,G811,G811 HEMIPLEJIA ESPASTICA
catalogos.cie2714,G819,"G819 HEMIPLEJIA, NO ESPECIFICADA"
catalogos.cie2715,G820,G820 PARAPLEJIA FLACIDA
catalogos.cie2716,G821,G821 PARAPLEJIA ESPASTICA
catalogos.cie2717,G822,"G822 PARAPLEJIA, NO ESPECIFICADA"
catalogos.cie2718,G823,G823 CUADRIPLEJIA FLACIDA
catalogos.cie2719,G824,G824 CUADRIPLEJIA ESPASTICA
catalogos.cie2720,G825,"G825 CUADRIPLEJIA, NO ESPECIFICADA"
catalogos.cie2721,G830,G830 DIPLEJIA DE LOS MIEMBROS SUPERIORES
catalogos.cie2722,G831,G831 MONOPLEJIA DEL MIEMBRO INFERIOR
catalogos.cie2723,G832,G832 MONOPLEJIA DEL MIEMBRO SUPERIOR
catalogos.cie2724,G833,"G833 MONOPLEJIA, NO ESPECIFICADA"
catalogos.cie2725,G834,G834 SINDROME DE LA COLA DE CABALLO
catalogos.cie2726,G838,G838 OTROS SINDROMES PARALITICOS ESPECIFICADOS
catalogos.cie2727,G839,"G839 SINDROME PARALITICO, NO ESPECIFICADO"
catalogos.cie2728,G900,G900 NEUROPATIA AUTONOMA PERIFERICA IDIOPATICA
catalogos.cie2729,G901,G901 DISAUTONOMIA FAMILIAR [SINDROME DE RILEY-DAY]
catalogos.cie2730,G902,G902 SINDROME DE HORNER
catalogos.cie2731,G903,G903 DEGENERACION DE SISTEMAS MULTIPLES
catalogos.cie2732,G908,G908 OTROS TRASTORNOS DEL SISTEMA NERVIOSO AUTONOMO
catalogos.cie2733,G909,"G909 TRASTORNO DEL SISTEMA NERVIOSO AUTONOMO, NO ESPECIFICADO"
catalogos.cie2734,G910,G910 HIDROCEFALO COMUNICANTE
catalogos.cie2735,G911,G911 HIDROCEFALO OBSTRUCTIVO
catalogos.cie2736,G912,G912 HIDROCEFALO DE PRESION NORMAL
catalogos.cie2737,G913,"G913 HIDROCEFALO POSTRAUMATICO, SIN OTRA ESPECIFICACION"
catalogos.cie2738,G918,G918 OTROS TIPOS DE HIDROCEFALO
catalogos.cie2739,G919,"G919 HIDROCEFALO, NO ESPECIFICADO"
catalogos.cie2740,G92,G92 ENCEFALOPATIA TOXICA
catalogos.cie2741,G930,G930 QUISTE CEREBRAL
catalogos.cie2742,G931,"G931 LESION CEREBRAL ANOXICA, NO CLASIFICADA EN OTRA PARTE"
catalogos.cie2743,G932,G932 HIPERTENSION INTRACRANEAL BENIGNA
catalogos.cie2744,G933,G933 SINDROME DE FATIGA POSTVIRAL
catalogos.cie2745,G934,G934 ENCEFALOPATIA NO ESPECIFICADA
catalogos.cie2746,G935,G935 COMPRESION DEL ENCEFALO
catalogos.cie2747,G936,G936 EDEMA CEREBRAL
catalogos.cie2748,G937,G937 SINDROME DE REYE
catalogos.cie2749,G938,G938 OTROS TRASTORNOS ESPECIFICADOS DEL ENCEFALO
catalogos.cie2750,G939,"G939 TRASTORNO DEL ENCEFALO, NO ESPECIFICADO"
catalogos.cie2751,G940*,G940* HIDROCEFALO EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE (A00-B99†)
catalogos.cie2752,G941*,G941* HIDROCEFALO EN ENFERMEDAD NEOPLASICA (C00-D48†)
catalogos.cie2753,G942*,G942* HIDROCEFALO EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2754,G948*,G948* OTROS TRASTORNOS ENCEFALITICOS ESPECIFICADOS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2755,G950,G950 SIRINGOMIELIA Y SIRINGOBULBIA
catalogos.cie2756,G951,G951 MIELOPATIAS VASCULARES
catalogos.cie2757,G952,"G952 COMPRESION MEDULAR, NO ESPECIFICADA"
catalogos.cie2758,G958,G958 OTRAS ENFERMEDADES ESPECIFICADAS DE LA MEDULA ESPINAL
catalogos.cie2759,G959,"G959 ENFERMEDAD DE LA MEDULA ESPINAL, NO ESPECIFICADA"
catalogos.cie2760,G960,G960 PERDIDA DE LIQUIDO CEFALORRAQUIDEO
catalogos.cie2761,G961,"G961 TRASTORNOS DE LA MENINGES, NO CLASIFICADOS EN OTRA PARTE"
catalogos.cie2762,G968,G968 OTROS TRASTORNOS ESPECIFICADOS DEL SISTEMA NERVIOSO CENTRAL
catalogos.cie2763,G969,"G969 TRASTORNO DEL SISTEMA NERVIOSO CENTRAL, NO ESPECIFICADO"
catalogos.cie2764,G970,G970 PERDIDA DE LIQUIDO CEFALORRAQUIDEO POR PUNCION ESPINAL
catalogos.cie2765,G971,G971 OTRA REACCION A LA PUNCION ESPINAL Y LUMBAR
catalogos.cie2766,G972,G972 HIPOTENSION INTRACRANEAL POSTERIOR A ANASTOMOSIS VENTRICULAR
catalogos.cie2767,G978,G978 OTROS TRASTORNOS DEL SISTEMA NERVIOSO CONSECUTIVOS A PROCEDIMIENTOS
catalogos.cie2768,G979,"G979 TRASTORNOS NO ESPECIFICADOS DEL SISTEMA NERVIOSO, CONSECUTIVOS A PROCEDIMIENTOS"
catalogos.cie2769,G98,"G98 OTROS TRASTORNOS DEL SISTEMA NERVIOSO, NO CLASIFICADOS EN OTRA PARTE"
catalogos.cie2770,G990*,G990* NEUROPATIA AUTONOMICA EN ENFERNEDADES METABOLICAS Y ENDOCRINAS
catalogos.cie2771,G991*,G991* OTROS TRASTORNOS DEL SISTEMA NERVIOSO AUTONOMO EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2772,G992*,G992* MIELOPATIA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2773,G998*,G998* OTROS TRASTORNOS ESPECIFICADOS DEL SISTEMA NERVIOSO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2774,H000,H000 ORZUELO Y OTRAS INFLAMACIONES PROFUNDAS DEL PARPADO
catalogos.cie2775,H001,H001 CALACIO [CHALAZION]
catalogos.cie2776,H010,H010 BLEFARITIS
catalogos.cie2777,H011,H011 DERMATOSIS NO INFECCIOSA DEL PARPADO
catalogos.cie2778,H018,H018 OTRAS INFLAMACIONES ESPECIFICADAS DEL PARPADO
catalogos.cie2779,H019,"H019 INFLAMACION DEL PARPADO, NO ESPECIFICADA"
catalogos.cie2780,H020,H020 ENTROPION Y TRIQUIASIS PALPEBRAL
catalogos.cie2781,H021,H021 ECTROPION DEL PARPADO
catalogos.cie2782,H022,H022 LAGOFTALMOS
catalogos.cie2783,H023,H023 BLEFAROCALASIA
catalogos.cie2784,H024,H024 BLEFAROPTOSIS
catalogos.cie2785,H025,H025 OTROS TRASTORNOS FUNCIONALES DEL PARPADO
catalogos.cie2786,H026,H026 XANTELASMA DEL PARPADO
catalogos.cie2787,H027,H027 OTROS TRASTORNOS DEGENERATIVOS DEL PARPADO Y DEL AREA PERIOCULAR
catalogos.cie2788,H028,H028 OTROS TRASTORNOS ESPECIFICADOS DEL PARPADO
catalogos.cie2789,H029,"H029 TRASTORNOS DEL PARPADO, NO ESPECIFICADO"
catalogos.cie2790,H030*,H030* INFECCION E INFESTACION PARASITARIAS DEL PARPADO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2791,H031*,H031* COMPROMISO DEL PARPADO EN ENFERMEDADES INFECCIOSAS CLASIFICADAS EN OTRA PARTE
catalogos.cie2792,H038*,H038* COMPROMISO DEL PARPADO EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2793,H040,H040 DACRIOADENITIS
catalogos.cie2794,H041,H041 OTROS TRASTORNOS DE LA GLANDULA LAGRIMAL
catalogos.cie2795,H042,H042 EPIFORA
catalogos.cie2796,H043,H043 INFLAMACION AGUDA Y LA NO ESPECIFICADA DE LAS VIAS LAGRIMALES
catalogos.cie2797,H044,H044 INFLAMACION CRONICA DE LAS VIAS LAGRIMALES
catalogos.cie2798,H045,H045 ESTENOSIS E INSUFICIENCIA DE LAS VIAS LAGRIMALES
catalogos.cie2799,H046,H046 OTROS CAMBIOS DE LAS VIAS LAGRIMALES
catalogos.cie2800,H048,H048 OTROS TRASTORNOS ESPECIFICADOS DEL APARATO LAGRIMAL
catalogos.cie2801,H049,"H049 TRASTORNO DEL APARATO LAGRIMAL, NO ESPECIFICADO"
catalogos.cie2802,H050,H050 INFLAMACION AGUDA DE LA ORBITA
catalogos.cie2803,H051,H051 TRASTORNOS INFLAMATORIOS CRONICOS DE LA ORBITA
catalogos.cie2804,H052,H052 AFECCIONES EXOFTALMICAS
catalogos.cie2805,H053,H053 DEFORMIDAD DE LA ORBITA
catalogos.cie2806,H054,H054 ENOFTALMIA
catalogos.cie2807,H055,"H055 RETENCION DE CUERPO EXTRAÑO (ANTIGUO), CONSECUTIVA A HERIDA PENETRANTE DE LA ORBITA"
catalogos.cie2808,H058,H058 OTROS TRASTORNOS DE LA ORBITA
catalogos.cie2809,H059,"H059 TRASTORNO DE LA ORBITA, NO ESPECIFICADO"
catalogos.cie2810,H060*,H060* TRASTORNOS DEL APARATO LAGRIMAL EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2811,H061*,H061* INFECCION O INFESTACION PARASITARIA DE LA ORBITA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2812,H062*,H062* EXOFTALMIA HIPERTIROIDEA (E05.-†)
catalogos.cie2813,H063*,H063* OTROS TRASTORNOS DE LA ORBITA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2814,H100,H100 CONJUNTIVITIS MUCOPURULENTA
catalogos.cie2815,H101,H101 CONJUNTIVITIS ATOPICA AGUDA
catalogos.cie2816,H102,H102 OTRAS CONJUNTIVITIS AGUDAS
catalogos.cie2817,H103,"H103 CONJUNTIVITIS AGUDA, NO ESPECIFICADA"
catalogos.cie2818,H104,H104 CONJUNTIVITIS CRONICA
catalogos.cie2819,H105,H105 BLEFAROCONJUNTIVITIS
catalogos.cie2820,H108,H108 OTRAS CONJUNTIVITIS
catalogos.cie2821,H109,"H109 CONJUNTIVITIS, NO ESPECIFICADA"
catalogos.cie2822,H110,H110 PTERIGION
catalogos.cie2823,H111,H111 DEGENERACIONES Y DEPOSITOS CONJUNTIVALES
catalogos.cie2824,H112,H112 CICATRICES CONJUNTIVALES
catalogos.cie2825,H113,H113 HEMORRAGIA CONJUNTIVAL
catalogos.cie2826,H114,H114 OTROS TRASTORNOS VASCULARES Y QUISTES CONJUNTIVALES
catalogos.cie2827,H118,H118 OTROS TRASTORNOS ESPECIFICADOS DE LA CONJUNTIVA
catalogos.cie2828,H119,"H119 TRASTORNO DE LA CONJUNTIVA, NO ESPECIFICADO"
catalogos.cie2829,H130*,H130* INFECCION FILARICA DE LA CONJUNTIVA (B74.-†)
catalogos.cie2830,H131*,H131* CONJUNTIVITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS CLASIFICADAS EN OTRA PARTE
catalogos.cie2831,H132*,H132* CONJUNTIVITIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2832,H133*,H133* PENFIGOIDE OCULAR (L12.-†)
catalogos.cie2833,H138*,H138* OTROS TRASTORNOS DE LA CONJUNTIVA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2834,H150,H150 ESCLERITIS
catalogos.cie2835,H151,H151 EPISCLERITIS
catalogos.cie2836,H158,H158 OTROS TRASTORNOS DE LA ESCLEROTICA
catalogos.cie2837,H159,"H159 TRASTORNOS DE LA ESCLEROTICA, NO ESPECIFICADO"
catalogos.cie2838,H160,H160 ULCERA DE LA CORNEA
catalogos.cie2839,H161,H161 OTRAS QUERATITIS SUPERFICIALES SIN CUNJUNTIVITIS
catalogos.cie2840,H162,H162 QUERATOCONJUNTIVITIS
catalogos.cie2841,H163,H163 QUERATITIS INTERSTICIAL Y PROFUNDA
catalogos.cie2842,H164,H164 NEOVASCULARIZACION DE LA CORNEA
catalogos.cie2843,H168,H168 OTRAS QUERATITIS
catalogos.cie2844,H169,"H169 QUERATITIS, NO ESPECIFICADA"
catalogos.cie2845,H170,H170 LEUCOMA ADHERENTE
catalogos.cie2846,H171,H171 OTRAS OPACIDADES CENTRALES DE LA CORNEA
catalogos.cie2847,H178,H178 OTRAS OPACIDADES O CICATRICES DE LA CORNEA
catalogos.cie2848,H179,"H179 CICATRIZ U OPACIDAD DE LA CORNEA, NO ESPECIFICADA"
catalogos.cie2849,H180,H180 PIGMENTACIONES Y DEPOSITOS EN LA CORNEA
catalogos.cie2850,H181,H181 QUERATOPATIA VESICULAR
catalogos.cie2851,H182,H182 OTROS EDEMAS DE LA CORNEA
catalogos.cie2852,H183,H183 CAMBIOS EN LAS MEMBRANAS DE LA CORNEA
catalogos.cie2853,H184,H184 DEGENERACION DE LA CORNEA
catalogos.cie2854,H185,H185 DISTROFIA HEREDITARIA DE LA CORNEA
catalogos.cie2855,H186,H186 QUERATOCONO
catalogos.cie2856,H187,H187 OTRAS DEFORMIDADES DE LA CORNEA
catalogos.cie2857,H188,H188 OTROS TRASTORNOS ESPECIFICADOS DE LA CORNEA
catalogos.cie2858,H189,"H189 TRASTORNO DE LA CORNEA, NO ESPECIFICADO"
catalogos.cie2859,H190*,H190* ESCLERITIS Y EPISCLERITIS EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2860,H191*,H191* QUERATITIS Y QUERATOCONJUNTIVITIS POR HERPES SIMPLE (B00.5†)
catalogos.cie2861,H192*,"H192* QUERATITIS Y QUERATOCONJUNTIVITIS EN ENFERMEDADES INFECCIOSAS Y PARASITARIAS, CLASIFICADAS EN OTRA PARTE"
catalogos.cie2862,H193*,H193* QUERATITIS Y QUERATOCONJUNTIVITIS EN OTRAS ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2863,H198*,H198* OTROS TRASTORNOS DE LA ESCLEROTICA Y DE LA CORNEA EN ENFERMEDADES CLASIFICADAS EN OTRA PARTE
catalogos.cie2864,H200,H200 IRIDOCICLITIS AGUDA Y SUBAGUDA
catalogos.cie2865,H201,H201 IRIDOCICLITIS CRONICA
catalogos.cie2866,H202,H202 IRIDOCICLITIS INDUCIDA POR TRASTORNO DEL CRISTALINO
catalogos.cie2867,H208,H208 OTRAS IRIDOCICLITIS ESPECIFICADAS
